lat,lon,flood_height,elevation,precipitation,in_zone,hazard_code,hazard_level,proximity_m
14.57978989,120.995125,1.0,7.62529563904,8.0,True,2,Medium (>0.5–1.5m),0.0
14.5794148,120.99575,1.0,7.62529563904,8.0,True,2,Medium (>0.5–1.5m),0.0
14.57939922,120.9953959,1.0,7.62529563904,8.0,True,2,Medium (>0.5–1.5m),0.0
14.58072829,120.9950499,1.0,7.52054834366,8.0,True,2,Medium (>0.5–1.5m),0.0
14.58111766,120.9949882,1.0,7.39701509476,8.0,True,2,Medium (>0.5–1.5m),0.0
14.58131754,120.99494,1.0,7.39701509476,8.0,True,2,Medium (>0.5–1.5m),0.0
14.58287373,120.9840824,1.0,9.98565483093,8.0,True,1,Low (0–0.5m),0.0
14.58326829,120.9841092,1.0,9.88642787933,8.0,True,2,Medium (>0.5–1.5m),0.0
14.58253368,120.9848897,1.0,10.0827713013,8.0,True,1,Low (0–0.5m),0.0
14.68295018,121.0332714,1.0,43.6540641785,10.0,True,3,High (>1.5m),0.0
14.583572,120.9842889,1.0,9.88642787933,8.0,True,1,Low (0–0.5m),0.0
14.43171314,121.0121263,1.0,35.925491333,8.0,False,2,Medium (>0.5–1.5m),29.906967758346422
14.58293907,121.1260032,1.0,15.5837593079,14.0,False,3,High (>1.5m),1890.9773390320945
14.57480324,120.9834628,1.0,11.9547481537,8.0,True,1,Low (0–0.5m),0.0
14.62439742,121.1123215,1.0,13.0297193527,14.0,False,2,Medium (>0.5–1.5m),840.9781351041402
14.52983515,120.9970938,1.0,7.94454956055,6.0,False,1,Low (0–0.5m),49.7279209369388
14.61157102,121.1156367,1.0,11.466676712,13.0,False,1,Low (0–0.5m),1329.8640816924483
14.44463138,120.9525745,1.0,9.04546451569,6.0,False,3,High (>1.5m),1939.479531877916
14.63642097,121.0731489,1.0,54.5384407043,10.0,True,1,Low (0–0.5m),0.0
14.56679452,121.0037063,1.0,7.54310750961,7.0,False,1,Low (0–0.5m),0.10929945094331266
14.55587032,121.0039638,1.0,7.40022945404,7.0,True,2,Medium (>0.5–1.5m),0.0
14.63931944,121.0223868,1.0,21.7427330017,8.0,True,3,High (>1.5m),0.0
14.63948863,121.0224165,1.0,21.7427330017,8.0,False,2,Medium (>0.5–1.5m),7.001869281927986
14.62939074,121.0920762,1.0,11.1982831955,12.0,True,3,High (>1.5m),0.0
14.55610206,121.0688087,1.0,7.94906806946,9.0,False,1,Low (0–0.5m),31.557838625443733
14.64236356,121.1012775,1.0,14.6665706635,13.0,True,2,Medium (>0.5–1.5m),0.0
14.64832488,121.0488926,1.0,51.6779670715,9.0,True,1,Low (0–0.5m),0.0
14.65356287,121.0530634,1.0,50.9938697815,9.0,True,2,Medium (>0.5–1.5m),0.0
14.61151133,121.1156206,1.0,11.3430404663,13.0,False,1,Low (0–0.5m),1326.2382060633058
14.55684275,121.0663826,1.0,8.79203701019,9.0,False,2,Medium (>0.5–1.5m),0.03600414173597078
14.55187779,121.064351,1.0,12.9322805405,9.0,True,3,High (>1.5m),0.0
14.55588739,121.0656947,1.0,10.8343906403,9.0,True,3,High (>1.5m),0.0
14.55281446,121.0645065,1.0,12.1064348221,9.0,True,2,Medium (>0.5–1.5m),0.0
14.56158194,121.009735,1.0,11.2770986557,7.0,True,2,Medium (>0.5–1.5m),0.0
14.58061018,120.9823845,1.0,9.59572124481,8.0,True,1,Low (0–0.5m),0.0
14.67363342,121.1074556,1.0,18.101858139,14.0,True,3,High (>1.5m),0.0
14.51267731,120.9858821,1.0,6.48961162567,6.0,False,1,Low (0–0.5m),9.98503141513273
14.57581563,121.0842522,1.0,7.03089427948,11.0,True,2,Medium (>0.5–1.5m),0.0
14.55304683,121.0686907,1.0,7.2575340271,9.0,False,1,Low (0–0.5m),1.6131187630337749
14.55328825,120.994818,1.0,9.71769714355,7.0,False,1,Low (0–0.5m),34.493641261829296
14.68740769,120.9933762,1.0,22.4500465393,10.0,False,1,Low (0–0.5m),20.365659987878782
14.70565968,121.0693525,1.0,57.4708175659,13.0,True,1,Low (0–0.5m),0.0
14.70429579,121.0689287,1.0,57.6620292664,13.0,False,1,Low (0–0.5m),45.64960035159252
14.70565523,121.0693257,1.0,57.4708175659,13.0,True,1,Low (0–0.5m),0.0
14.55948433,121.0034587,1.0,6.69210004807,7.0,True,2,Medium (>0.5–1.5m),0.0
14.65483311,121.0352348,1.0,40.4973678589,9.0,False,1,Low (0–0.5m),13.219049765996912
14.58166408,121.1095803,1.0,9.94170665741,13.0,False,3,High (>1.5m),73.11974866145289
14.58677258,121.1119621,1.0,11.2700233459,13.0,False,3,High (>1.5m),385.09888725394114
14.57192956,121.0224862,1.0,8.60610294342,8.0,True,1,Low (0–0.5m),0.0
14.47194679,121.0086514,1.0,13.6582450867,7.0,False,1,Low (0–0.5m),4.3798251923364795
14.47236493,121.0089679,1.0,13.6582450867,7.0,True,2,Medium (>0.5–1.5m),0.0
14.58170042,121.1106075,1.0,10.0121431351,13.0,False,3,High (>1.5m),183.16123573385212
14.60329335,120.9780593,1.0,14.1144304276,8.0,True,2,Medium (>0.5–1.5m),0.0
14.55290577,121.0018681,1.0,8.2965669632,7.0,True,2,Medium (>0.5–1.5m),0.0
14.58477904,121.0187607,1.0,7.51300859451,8.0,True,2,Medium (>0.5–1.5m),0.0
14.58378225,121.0160355,1.0,7.95878601074,8.0,False,1,Low (0–0.5m),18.268490465823625
14.55222039,121.1033253,1.0,6.48910522461,12.0,False,2,Medium (>0.5–1.5m),41.37738281067756
14.55442192,121.1051385,1.0,7.08206510544,12.0,False,2,Medium (>0.5–1.5m),363.94359138570724
14.56714047,121.1314404,1.0,11.8085231781,14.0,False,3,High (>1.5m),2921.833006685246
14.58220642,121.1109657,1.0,10.3561315536,13.0,False,3,High (>1.5m),215.1061314917214
14.55285904,121.0018359,1.0,8.2965669632,7.0,True,1,Low (0–0.5m),0.0
14.58264904,121.0897694,1.0,8.70037174225,11.0,True,2,Medium (>0.5–1.5m),0.0
14.5819029,121.1122195,1.0,10.0080718994,13.0,False,3,High (>1.5m),356.33456912009143
14.58132143,121.1112647,1.0,10.0699720383,13.0,False,3,High (>1.5m),245.3350457211904
14.58214171,121.1103527,1.0,10.3561315536,13.0,False,3,High (>1.5m),147.02630918120778
14.53403284,121.0672773,1.0,7.01743602753,9.0,True,2,Medium (>0.5–1.5m),0.0
14.58360055,120.9881996,1.0,8.46084022522,8.0,True,2,Medium (>0.5–1.5m),0.0
14.55454134,121.105219,1.0,7.08206510544,12.0,False,2,Medium (>0.5–1.5m),380.34255286767666
14.55804609,121.0101615,1.0,15.4396781921,7.0,True,1,Low (0–0.5m),0.0
14.55522672,121.0837935,1.0,6.70813179016,11.0,False,1,Low (0–0.5m),17.338633583472102
14.55636901,121.0842548,1.0,6.53900527954,11.0,True,1,Low (0–0.5m),0.0
14.55687785,121.084448,1.0,6.59171915054,11.0,True,1,Low (0–0.5m),0.0
14.55705438,121.0806714,1.0,6.29104042053,10.0,True,2,Medium (>0.5–1.5m),0.0
14.55498788,121.0847269,1.0,6.74731445313,11.0,True,1,Low (0–0.5m),0.0
14.55466596,121.0861968,1.0,6.66871118546,11.0,True,1,Low (0–0.5m),0.0
14.5847375,120.9832536,1.0,9.62166404724,8.0,True,1,Low (0–0.5m),0.0
14.61107402,120.9659236,1.0,7.64090824127,8.0,True,1,Low (0–0.5m),0.0
14.53678662,121.0625979,1.0,7.49671363831,9.0,True,2,Medium (>0.5–1.5m),0.0
14.53822793,121.0803415,1.0,5.68784618378,10.0,False,1,Low (0–0.5m),23.64565637095506
14.6147738,120.9911339,1.0,7.44258785248,8.0,True,2,Medium (>0.5–1.5m),0.0
14.56720277,121.1314618,1.0,11.8085231781,14.0,False,3,High (>1.5m),2920.408032702857
14.57068351,121.0337971,1.0,8.82038974762,8.0,True,1,Low (0–0.5m),0.0
14.57278102,121.0333733,1.0,8.68872451782,8.0,False,1,Low (0–0.5m),4.92120894061205
14.5724176,121.032515,1.0,9.50553131104,8.0,True,1,Low (0–0.5m),0.0
14.57452547,121.0309701,1.0,5.42101669312,8.0,True,1,Low (0–0.5m),0.0
14.5659848,121.0115616,1.0,10.0914306641,7.0,True,1,Low (0–0.5m),0.0
14.57423993,121.0322361,1.0,7.59836864471,8.0,True,2,Medium (>0.5–1.5m),0.0
14.57141037,121.0328047,1.0,9.11374187469,8.0,True,2,Medium (>0.5–1.5m),0.0
14.57458778,121.0310613,1.0,6.16145896912,8.0,True,1,Low (0–0.5m),0.0
14.63316939,121.0543965,1.0,44.0191040039,9.0,True,1,Low (0–0.5m),0.0
14.63226626,121.054654,1.0,43.5070915222,9.0,True,2,Medium (>0.5–1.5m),0.0
14.57350269,121.0299616,1.0,6.97464370728,8.0,True,1,Low (0–0.5m),0.0
14.39638155,121.0503913,1.0,5.46506690979,11.0,False,1,Low (0–0.5m),32.94543805980317
14.5532567,121.0690555,1.0,7.2575340271,9.0,True,1,Low (0–0.5m),0.0
14.57872041,121.0041426,1.0,6.3526763916,8.0,True,2,Medium (>0.5–1.5m),0.0
14.54056436,121.0141656,1.0,12.457157135,7.0,True,1,Low (0–0.5m),0.0
14.54020087,121.0121378,1.0,11.2346830368,7.0,False,1,Low (0–0.5m),0.6904314780999614
14.54045012,121.0135326,1.0,12.1674489975,7.0,True,1,Low (0–0.5m),0.0
14.54087591,121.0149595,1.0,12.4907159805,7.0,True,1,Low (0–0.5m),0.0
14.54744599,121.0042016,1.0,8.8230638504,7.0,False,1,Low (0–0.5m),1.1313988903166792
14.54311286,121.0018788,1.0,9.54775905609,7.0,True,1,Low (0–0.5m),0.0
14.53786834,121.0013531,1.0,8.07418060303,7.0,True,2,Medium (>0.5–1.5m),0.0
14.59583677,121.0993932,1.0,10.6814889908,12.0,False,1,Low (0–0.5m),3.9680863609791968
14.63285797,121.0544716,1.0,44.0191040039,9.0,True,1,Low (0–0.5m),0.0
14.55259942,121.0061596,1.0,7.41759490967,7.0,True,2,Medium (>0.5–1.5m),0.0
14.57298298,121.0821837,1.0,8.22222423553,10.0,True,1,Low (0–0.5m),0.0
14.59498021,121.0173552,1.0,10.850941658,8.0,True,2,Medium (>0.5–1.5m),0.0
14.62046692,121.1223484,1.0,14.2806777954,14.0,False,2,Medium (>0.5–1.5m),1756.1045863333602
14.6235202,121.1149917,1.0,13.527882576,14.0,False,2,Medium (>0.5–1.5m),1130.5733698306915
14.62867964,121.1236082,1.0,23.7076339722,15.0,False,2,Medium (>0.5–1.5m),865.832221105763
14.57867887,121.004089,1.0,6.3526763916,8.0,True,2,Medium (>0.5–1.5m),0.0
14.56240749,121.0835199,1.0,7.08878087997,11.0,True,2,Medium (>0.5–1.5m),0.0
14.5608187,121.0840242,1.0,6.97036027908,11.0,True,1,Low (0–0.5m),0.0
14.58389647,120.9891115,1.0,8.46084022522,8.0,True,2,Medium (>0.5–1.5m),0.0
14.50973272,121.0655116,1.0,7.48613882065,9.0,False,2,Medium (>0.5–1.5m),115.96962307661272
14.62768306,120.9925608,1.0,10.4241256714,8.0,False,1,Low (0–0.5m),2.6327427074446175
14.62832668,120.9904955,1.0,9.96771335602,8.0,False,1,Low (0–0.5m),21.327999715223807
14.58434814,121.10862,1.0,10.9831695557,13.0,False,3,High (>1.5m),43.692542747783534
14.58547989,121.1112915,1.0,11.1569032669,13.0,False,3,High (>1.5m),328.579486017467
14.60517052,120.9819983,1.0,12.0515298843,8.0,True,1,Low (0–0.5m),0.0
14.53366874,121.0114302,1.0,8.1608171463,7.0,True,2,Medium (>0.5–1.5m),0.0
14.5166605,121.0725497,1.0,6.79168653488,9.0,False,1,Low (0–0.5m),13.931737739730861
14.53149032,121.0717721,1.0,5.48900985718,9.0,True,1,Low (0–0.5m),0.0
14.55481806,121.0992427,1.0,6.11195421219,11.0,False,3,High (>1.5m),107.49550151315711
14.5547921,121.0995082,1.0,6.11195421219,11.0,False,3,High (>1.5m),127.66478549594446
14.55510025,121.1011629,1.0,6.31000804901,12.0,False,2,Medium (>0.5–1.5m),176.31738866434023
14.55511064,121.1011522,1.0,6.31000804901,12.0,False,2,Medium (>0.5–1.5m),177.33862292826285
14.55475757,121.0986094,1.0,6.07212543488,11.0,False,2,Medium (>0.5–1.5m),45.58209050918479
14.56171509,121.0963993,1.0,6.46070623398,11.0,False,1,Low (0–0.5m),2.60009400914777
14.57532859,120.989304,1.0,8.45353317261,8.0,False,1,Low (0–0.5m),13.852323464584291
14.54800367,121.0743958,1.0,6.29007720947,9.0,False,1,Low (0–0.5m),4.7914480742724335
14.59994305,121.1361234,1.0,36.1526107788,16.0,False,1,Low (0–0.5m),2954.4297955858765
14.58980887,120.9821059,1.0,9.31884765625,8.0,True,2,Medium (>0.5–1.5m),0.0
14.60889509,121.0991009,1.0,11.6518144608,12.0,True,2,Medium (>0.5–1.5m),0.0
14.57830732,121.0307997,1.0,7.86180067062,8.0,True,2,Medium (>0.5–1.5m),0.0
14.58882614,121.1039429,1.0,11.540561676,12.0,False,1,Low (0–0.5m),5.136888511170829
14.58995236,121.0813366,1.0,12.7242593765,10.0,False,1,Low (0–0.5m),77.26720958152079
14.58961621,121.0973708,1.0,10.071554184,12.0,True,2,Medium (>0.5–1.5m),0.0
14.58945268,121.0995568,1.0,10.2837648392,12.0,True,2,Medium (>0.5–1.5m),0.0
14.56313957,121.0901664,1.0,5.99766731262,11.0,True,2,Medium (>0.5–1.5m),0.0
14.41776106,121.0029609,1.0,38.2102088928,8.0,False,1,Low (0–0.5m),1.0920903835915154
14.41808318,121.0024754,1.0,37.210849762,8.0,False,1,Low (0–0.5m),29.32954001986795
14.34886984,121.0859634,1.0,7.66844654083,14.0,False,1,Low (0–0.5m),4719.939135406638
14.61588178,120.9658912,1.0,6.93131017685,8.0,True,1,Low (0–0.5m),0.0
14.51761085,121.0730673,1.0,6.37750959396,9.0,False,2,Medium (>0.5–1.5m),43.92492836990867
14.516889,121.0726382,1.0,6.79168653488,9.0,False,1,Low (0–0.5m),17.39658920299014
14.51609445,121.0721393,1.0,5.91160917282,9.0,True,1,Low (0–0.5m),0.0
14.51565822,121.0718657,1.0,6.09927892685,9.0,False,1,Low (0–0.5m),51.84548928443894
14.51525834,121.0716082,1.0,5.17410612106,9.0,False,1,Low (0–0.5m),67.66671852402888
14.51703311,121.0758193,1.0,5.02722883224,10.0,False,1,Low (0–0.5m),20.28100758659261
14.51819378,121.0733329,1.0,6.37750959396,9.0,False,1,Low (0–0.5m),36.39491387697308
14.51668776,121.0766079,1.0,5.02722883224,10.0,False,1,Low (0–0.5m),15.063583582199511
14.57477978,120.9891417,1.0,8.81983089447,8.0,True,2,Medium (>0.5–1.5m),0.0
14.57471748,120.9890398,1.0,8.81983089447,8.0,True,2,Medium (>0.5–1.5m),0.0
14.5718531,121.0147334,1.0,7.91145038605,7.0,True,1,Low (0–0.5m),0.0
14.61633346,120.9914003,1.0,7.43366098404,8.0,True,1,Low (0–0.5m),0.0
14.61409102,120.9903704,1.0,7.45807218552,8.0,False,1,Low (0–0.5m),0.2188614380806223
14.61445438,120.9905742,1.0,7.4082198143,8.0,True,1,Low (0–0.5m),0.0
14.61481774,120.9907029,1.0,7.4082198143,8.0,False,1,Low (0–0.5m),6.975688901585256
14.55343049,121.0646567,1.0,12.1064348221,9.0,True,2,Medium (>0.5–1.5m),0.0
14.60675782,120.9918582,1.0,8.28561019897,8.0,True,2,Medium (>0.5–1.5m),0.0
14.59873349,121.0253321,1.0,12.0853033066,8.0,True,2,Medium (>0.5–1.5m),0.0
14.59417036,121.0233794,1.0,9.99384117126,8.0,True,2,Medium (>0.5–1.5m),0.0
14.56458426,120.9993951,1.0,9.03858661652,7.0,True,1,Low (0–0.5m),0.0
14.47686176,121.0023938,1.0,9.66548252106,6.0,True,2,Medium (>0.5–1.5m),0.0
14.47887965,120.997995,1.0,8.9054851532,6.0,True,2,Medium (>0.5–1.5m),0.0
14.55904299,121.0852902,1.0,6.5030798912,11.0,True,2,Medium (>0.5–1.5m),0.0
14.45156769,120.9678791,1.0,9.01999664307,6.0,False,3,High (>1.5m),216.42327489690797
14.46634776,120.9706862,1.0,7.77058267593,6.0,True,2,Medium (>0.5–1.5m),0.0
14.57541846,121.0968183,1.0,6.55415010452,11.0,True,2,Medium (>0.5–1.5m),0.0
14.57281737,121.0938357,1.0,6.5721373558,11.0,True,2,Medium (>0.5–1.5m),0.0
14.57511215,121.0938089,1.0,7.39972543716,11.0,True,3,High (>1.5m),0.0
14.57111444,121.0948978,1.0,5.64820671082,11.0,True,3,High (>1.5m),0.0
14.57537693,121.0895602,1.0,7.45496368408,11.0,True,2,Medium (>0.5–1.5m),0.0
14.57568324,121.0909067,1.0,7.57195329666,11.0,True,2,Medium (>0.5–1.5m),0.0
14.57473834,121.0909174,1.0,7.39151763916,11.0,True,2,Medium (>0.5–1.5m),0.0
14.62347868,120.978152,1.0,5.91423511505,8.0,True,1,Low (0–0.5m),0.0
14.6395055,121.1218192,1.0,22.3938350677,15.0,True,2,Medium (>0.5–1.5m),0.0
14.64822585,121.0694436,1.0,65.7300643921,11.0,False,1,Low (0–0.5m),11.138747179945348
14.584096,121.0260469,1.0,7.8957567215,8.0,False,1,Low (0–0.5m),1.3426138707562678
14.46118544,121.0112719,1.0,15.8397836685,7.0,True,2,Medium (>0.5–1.5m),0.0
14.65146484,120.99034,1.0,24.6553840637,9.0,True,1,Low (0–0.5m),0.0
14.59892557,121.0252704,1.0,11.6390542984,8.0,True,2,Medium (>0.5–1.5m),0.0
14.64725832,121.0638137,1.0,63.2412109375,10.0,False,1,Low (0–0.5m),54.08136823543593
14.59000168,121.005988,1.0,5.66006040573,8.0,True,2,Medium (>0.5–1.5m),0.0
14.47313107,120.9969731,1.0,9.83743953705,6.0,True,1,Low (0–0.5m),0.0
14.45922452,120.9928505,1.0,14.8766937256,6.0,False,1,Low (0–0.5m),0.30205092577474923
14.5905961,121.0878007,1.0,11.5618505478,11.0,True,2,Medium (>0.5–1.5m),0.0
14.59099843,121.1097305,1.0,11.1901655197,13.0,False,1,Low (0–0.5m),145.7153692483704
14.57645162,121.0851775,1.0,7.48187494278,11.0,True,2,Medium (>0.5–1.5m),0.0
14.58365766,121.0894905,1.0,8.5898103714,11.0,True,2,Medium (>0.5–1.5m),0.0
14.56313178,121.0901047,1.0,5.99766731262,11.0,True,2,Medium (>0.5–1.5m),0.0
14.57730307,120.9935962,1.0,8.00370121002,8.0,False,1,Low (0–0.5m),4.616866590212471
14.65756854,120.9770334,1.0,18.1658439636,9.0,False,1,Low (0–0.5m),61.63112761511423
14.72704383,121.0383354,1.0,48.9509391785,13.0,True,1,Low (0–0.5m),0.0
14.61743663,121.1085004,1.0,12.8412094116,14.0,False,1,Low (0–0.5m),599.0607989073899
14.60388878,121.1034667,1.0,11.8242950439,12.0,True,2,Medium (>0.5–1.5m),0.0
14.64725442,121.0638003,1.0,63.2412109375,10.0,False,1,Low (0–0.5m),54.517248808077085
14.58857922,121.0249136,1.0,10.2843837738,8.0,False,1,Low (0–0.5m),6.413917308579349
14.58869603,121.0248198,1.0,10.3587226868,8.0,False,1,Low (0–0.5m),2.1916015005130345
14.57599994,120.9881781,1.0,9.36950683594,8.0,False,2,Medium (>0.5–1.5m),3.4427237493793537
14.52299866,121.0737862,1.0,6.06749773026,9.0,False,1,Low (0–0.5m),9.164759388651728
14.51841318,121.0733838,1.0,6.30626869202,9.0,False,1,Low (0–0.5m),22.05300601101183
14.51017155,121.0679872,1.0,6.60424184799,9.0,False,1,Low (0–0.5m),111.49763208621256
14.51829894,121.0733409,1.0,6.30626869202,9.0,False,1,Low (0–0.5m),29.193094043872463
14.51819507,121.0733248,1.0,6.37750959396,9.0,False,1,Low (0–0.5m),36.99253247382974
14.51850147,121.073416,1.0,6.30626869202,9.0,False,1,Low (0–0.5m),18.451113831852812
14.51856378,121.0734589,1.0,6.30626869202,9.0,False,1,Low (0–0.5m),16.10210162180143
14.51056625,121.0684593,1.0,5.31655359268,9.0,False,1,Low (0–0.5m),67.83744826754986
14.51049873,121.0683413,1.0,5.31655359268,9.0,False,1,Low (0–0.5m),72.5529448567326
14.51033255,121.0682179,1.0,5.31655359268,9.0,False,1,Low (0–0.5m),91.1113699718257
14.51025984,121.0680999,1.0,6.60424184799,9.0,False,1,Low (0–0.5m),99.75499894738869
14.51012482,121.0679121,1.0,6.60424184799,9.0,False,1,Low (0–0.5m),116.74643214312852
14.51002614,121.067837,1.0,6.60424184799,9.0,False,1,Low (0–0.5m),126.67948612128237
14.50994305,121.067719,1.0,6.60424184799,9.0,False,1,Low (0–0.5m),135.4248963357537
14.56413644,121.093884,1.0,5.5228676796,11.0,True,2,Medium (>0.5–1.5m),0.0
14.56414164,121.0939001,1.0,5.45075845718,11.0,True,2,Medium (>0.5–1.5m),0.0
14.7065384,120.9605636,1.0,5.9996380806,10.0,False,1,Low (0–0.5m),20.935161411910254
14.69186061,121.0242757,1.0,32.2627296448,10.0,True,2,Medium (>0.5–1.5m),0.0
14.68486569,121.0231653,1.0,32.974571228,10.0,False,1,Low (0–0.5m),39.30169789047572
14.45800641,120.9855281,1.0,11.6855077744,6.0,True,2,Medium (>0.5–1.5m),0.0
14.44650912,120.9472105,1.0,7.50336694717,6.0,False,3,High (>1.5m),2519.5355499648917
14.62234063,121.0652702,1.0,50.0928688049,9.0,True,2,Medium (>0.5–1.5m),0.0
14.70690756,120.939716,1.0,2.69398880005,9.0,False,1,Low (0–0.5m),247.46931750152788
14.70792453,120.9384875,1.0,2.56843996048,9.0,False,1,Low (0–0.5m),273.07919002768034
14.71916803,120.9293519,1.0,2.86124014854,10.0,False,1,Low (0–0.5m),374.6953194120372
14.69040409,121.0277321,1.0,37.9609260559,10.0,False,2,Medium (>0.5–1.5m),4.175430541502646
14.70975871,120.9367923,1.0,2.52877831459,10.0,False,1,Low (0–0.5m),277.2350579333198
14.54105791,121.011685,1.0,9.99086475372,7.0,True,1,Low (0–0.5m),0.0
14.54176929,121.0061328,1.0,9.13482284546,7.0,True,2,Medium (>0.5–1.5m),0.0
14.49946529,121.0310023,1.0,24.4821472168,7.0,False,1,Low (0–0.5m),45.722079764756536
14.58230135,121.0906868,1.0,8.45103359222,11.0,True,3,High (>1.5m),0.0
14.61127254,120.9896936,1.0,7.85820293427,8.0,True,2,Medium (>0.5–1.5m),0.0
14.61111682,120.9888567,1.0,8.26038265228,8.0,True,2,Medium (>0.5–1.5m),0.0
14.61050429,120.9881781,1.0,8.82925796509,8.0,True,1,Low (0–0.5m),0.0
14.61075864,120.9865581,1.0,8.88408088684,8.0,True,2,Medium (>0.5–1.5m),0.0
14.68618305,121.0898821,1.0,89.5149230957,14.0,False,1,Low (0–0.5m),9.573428849865767
14.40582901,120.9078795,1.0,14.5260343552,6.0,False,3,High (>1.5m),8287.476171742823
14.58959156,121.0992216,1.0,10.2837648392,12.0,True,2,Medium (>0.5–1.5m),0.0
14.40634079,120.9059322,1.0,13.9620494843,6.0,False,3,High (>1.5m),8450.069180584678
14.5952242,121.0163842,1.0,11.1328935623,8.0,True,1,Low (0–0.5m),0.0
14.5810307,121.019517,1.0,7.79303693771,8.0,True,1,Low (0–0.5m),0.0
14.61440006,120.9903936,1.0,7.4082198143,8.0,True,1,Low (0–0.5m),0.0
14.64921144,120.9624154,1.0,6.45731449127,9.0,False,1,Low (0–0.5m),54.52670170647438
14.65546015,120.9629089,1.0,7.54975986481,9.0,False,1,Low (0–0.5m),4.971818725626957
14.67899868,121.0536866,1.0,49.8543434143,11.0,True,3,High (>1.5m),0.0
14.64463301,121.0592123,2.0,59.9402732849,10.0,False,1,Low (0–0.5m),1.7887849972981662
14.65146784,121.0465459,2.0,49.3153953552,9.0,False,1,Low (0–0.5m),0.2337024772165489
14.57172607,121.0298688,2.0,8.21193981171,8.0,False,2,Medium (>0.5–1.5m),9.111205329186388
14.70956399,121.0720656,2.0,58.1887168884,14.0,True,2,Medium (>0.5–1.5m),0.0
14.62820144,121.0773665,2.0,30.4271450043,11.0,False,1,Low (0–0.5m),3.385177918381654
14.61515518,120.9956548,2.0,8.32850265503,8.0,True,1,Low (0–0.5m),0.0
14.533759,121.024834,2.0,17.2185096741,7.0,False,1,Low (0–0.5m),18.5333977040134
14.650565,121.115189,2.0,26.1444988251,15.0,True,2,Medium (>0.5–1.5m),0.0
14.616641,121.044144,2.0,37.5448112488,9.0,False,1,Low (0–0.5m),1.9165276393084303
14.579534,121.020325,2.0,8.82100391388,8.0,True,1,Low (0–0.5m),0.0
14.571518,121.016319,2.0,7.4044380188,7.0,False,1,Low (0–0.5m),1.8582006395725497
14.571284,121.018105,2.0,7.44578313828,8.0,False,1,Low (0–0.5m),10.447614271691162
14.55265,120.996239,2.0,10.3924236298,7.0,False,1,Low (0–0.5m),2.021442170982674
14.553486,120.996651,2.0,9.73607158661,7.0,True,1,Low (0–0.5m),0.0
14.578215,120.993439,2.0,7.96915197372,8.0,False,1,Low (0–0.5m),6.011027941513317
14.577011,120.990547,2.0,8.11984062195,8.0,True,1,Low (0–0.5m),0.0
14.57874,120.990402,2.0,8.08800888062,8.0,True,1,Low (0–0.5m),0.0
14.560067,121.043945,2.0,20.772567749,8.0,True,2,Medium (>0.5–1.5m),0.0
14.521276,120.993462,2.0,5.9161696434,6.0,True,2,Medium (>0.5–1.5m),0.0
14.595046,121.082558,2.0,13.2789344788,10.0,True,3,High (>1.5m),0.0
14.460613,121.017151,2.0,18.0215358734,7.0,True,1,Low (0–0.5m),0.0
14.651946,121.062386,2.0,61.3473396301,10.0,False,1,Low (0–0.5m),91.52569973251546
14.641732,121.078133,2.0,58.7134437561,11.0,True,2,Medium (>0.5–1.5m),0.0
14.567219,121.091141,2.0,6.17361593246,11.0,False,2,Medium (>0.5–1.5m),3.8716948977085495
14.584393,121.091347,2.0,8.36093235016,11.0,True,2,Medium (>0.5–1.5m),0.0
14.584456,121.091293,2.0,8.36093235016,11.0,True,2,Medium (>0.5–1.5m),0.0
14.584414,121.091324,2.0,8.36093235016,11.0,True,2,Medium (>0.5–1.5m),0.0
14.636635,121.052071,2.0,50.626499176,9.0,True,1,Low (0–0.5m),0.0
14.646912,121.052124,2.0,54.677520752,9.0,False,1,Low (0–0.5m),41.10955416971998
14.651946,121.05896,2.0,57.4038887024,10.0,False,1,Low (0–0.5m),10.290498045473507
14.592232,120.989479,2.0,8.05953025818,8.0,True,2,Medium (>0.5–1.5m),0.0
14.520362,121.001579,2.0,7.37472486496,6.0,True,1,Low (0–0.5m),0.0
14.51764,121.001045,2.0,6.9684419632,6.0,False,1,Low (0–0.5m),20.418643358055704
14.537758,121.00209,2.0,7.8575553894,7.0,True,2,Medium (>0.5–1.5m),0.0
14.627375,121.079659,2.0,14.2039241791,11.0,True,2,Medium (>0.5–1.5m),0.0
14.570023,121.037727,2.0,9.42993831635,8.0,False,1,Low (0–0.5m),16.508583372584013
14.667837,121.033997,2.0,39.8433036804,10.0,True,2,Medium (>0.5–1.5m),0.0
14.660966,121.036667,2.0,42.014831543,9.0,True,2,Medium (>0.5–1.5m),0.0
14.560963,121.099831,2.0,6.77347946167,11.0,False,2,Medium (>0.5–1.5m),249.52232660650986
14.561497,121.095207,2.0,6.14814472198,11.0,False,1,Low (0–0.5m),0.9622270136012727
14.560921,121.100975,2.0,6.84492683411,12.0,False,2,Medium (>0.5–1.5m),362.9583580563572
14.567053,121.094116,2.0,5.35397338867,11.0,True,2,Medium (>0.5–1.5m),0.0
14.558309,121.006996,2.0,8.08980083466,7.0,True,2,Medium (>0.5–1.5m),0.0
14.558496,121.007591,2.0,9.38443183899,7.0,True,1,Low (0–0.5m),0.0
14.660377,120.952049,2.0,5.94328308105,9.0,False,1,Low (0–0.5m),10.239067150992096
14.568392,121.08593,2.0,7.70329856873,11.0,True,2,Medium (>0.5–1.5m),0.0
